Fecha,Hora,Turno,Boquilla,Peso (g)
2024-11-21,07:36,mañana,9,16.1843
2024-11-21,07:42,mañana,10,16.8121
2024-11-21,07:48,mañana,11,16.8351
2024-11-21,07:54,mañana,12,15.9913
2024-11-21,08:00,mañana,13,15.9443
2024-11-21,08:06,mañana,14,16.455
2024-11-21,08:12,mañana,15,16.8403
2024-11-21,08:18,mañana,16,16.3942
2024-11-21,08:24,mañana,1,15.6914
2024-11-21,08:30,mañana,2,17.032
2024-11-21,08:36,mañana,3,16.0631
2024-11-21,08:42,mañana,4,16.4715
2024-11-21,08:48,mañana,5,16.4334
2024-11-21,08:54,mañana,6,16.9
2024-11-21,09:00,mañana,7,16.1087
2024-11-21,09:06,mañana,8,15.716
2024-11-21,09:12,mañana,9,16.2356
2024-11-21,09:18,mañana,10,16.2909
2024-11-21,09:24,mañana,11,16.4731
2024-11-21,09:30,mañana,12,16.458
2024-11-21,09:36,mañana,13,16.8074
2024-11-21,09:42,mañana,14,16.2489
2024-11-21,09:48,mañana,15,16.4235
2024-11-21,09:54,mañana,16,15.6863
2024-11-21,06:00,mañana,1,16.4897
2024-11-21,06:06,mañana,2,16.6735
2024-11-21,06:12,mañana,3,16.7246
2024-11-21,06:18,mañana,4,15.7264
2024-11-21,06:24,mañana,5,16.614
2024-11-21,06:30,mañana,6,16.9768
2024-11-21,06:36,mañana,7,16.599
2024-11-21,06:42,mañana,8,16.6653
2024-11-21,06:48,mañana,9,16.4852
2024-11-21,06:54,mañana,10,16.2592
2024-11-21,07:00,mañana,11,16.3664
2024-11-21,07:06,mañana,12,15.9383
2024-11-21,07:12,mañana,13,17.0854
2024-11-21,07:18,mañana,14,15.8221
2024-11-21,07:24,mañana,15,16.3065
2024-11-21,07:30,mañana,16,16.4771
2024-11-21,07:36,mañana,1,16.6277
2024-11-21,07:42,mañana,2,17.3155
2024-11-21,07:48,mañana,3,15.967
2024-11-21,07:54,mañana,4,16.724
2024-11-21,08:00,mañana,5,16.2599
2024-11-21,08:06,mañana,6,16.7783
2024-11-21,08:12,mañana,7,16.4573
2024-11-21,08:18,mañana,8,15.8915
2024-11-21,08:24,mañana,9,16.3605
2024-11-21,08:30,mañana,10,15.8424
2024-11-21,08:36,mañana,11,16.8127
2024-11-21,08:42,mañana,12,16.1676
2024-11-21,08:48,mañana,13,15.4612
2024-11-21,08:54,mañana,14,16.5989
2024-11-21,09:00,mañana,15,16.1683
2024-11-21,09:06,mañana,16,16.1633
2024-11-21,09:12,mañana,1,16.592
2024-11-21,09:18,mañana,2,16.2867
2024-11-21,09:24,mañana,3,16.5783
2024-11-21,09:30,mañana,4,16.2374
2024-11-21,09:36,mañana,5,16.8379
2024-11-21,09:42,mañana,6,16.1998
2024-11-21,09:48,mañana,7,16.702
2024-11-21,09:54,mañana,8,16.6728
2024-11-21,06:00,mañana,9,17.0813
2024-11-21,06:06,mañana,10,16.3087
2024-11-21,06:12,mañana,11,16.1753
2024-11-21,06:18,mañana,12,15.594
2024-11-21,06:24,mañana,13,16.1344
2024-11-21,06:30,mañana,14,16.6903
2024-11-21,06:36,mañana,15,16.4842
2024-11-21,06:42,mañana,16,16.6378
2024-11-21,06:48,mañana,1,16.3591
2024-11-21,06:54,mañana,2,16.1339
2024-11-21,07:00,mañana,3,16.4334
2024-11-21,07:06,mañana,4,16.4539
2024-11-21,07:12,mañana,5,16.1072
2024-11-21,07:18,mañana,6,16.4284
2024-11-21,07:24,mañana,7,16.4304
2024-11-21,07:30,mañana,8,15.9707
2024-11-21,07:36,mañana,9,15.6934
2024-11-21,07:42,mañana,10,15.9328
2024-11-21,07:48,mañana,11,16.8486
2024-11-21,07:54,mañana,12,16.4089
2024-11-21,08:00,mañana,13,17.1601
2024-11-21,08:06,mañana,14,16.3579
2024-11-21,08:12,mañana,15,16.8013
2024-11-21,08:18,mañana,16,16.2761
2024-11-21,08:24,mañana,1,15.5477
2024-11-21,08:30,mañana,2,16.8563
2024-11-21,08:36,mañana,3,16.2142
2024-11-21,08:42,mañana,4,16.2495
2024-11-21,08:48,mañana,5,16.6035
2024-11-21,08:54,mañana,6,15.808
2024-11-21,09:00,mañana,7,16.2654
2024-11-21,09:06,mañana,8,16.5947
2024-11-21,09:12,mañana,9,16.0646
2024-11-21,09:18,mañana,10,16.3831
2024-11-21,09:24,mañana,11,15.7722
2024-11-21,09:30,mañana,12,16.5726
2024-11-21,09:36,mañana,13,16.1535
2024-11-21,09:42,mañana,14,16.1519
2024-11-21,09:48,mañana,15,16.6668
2024-11-21,09:54,mañana,16,16.3807
2024-11-21,14:00,tarde,1,16.5373
2024-11-21,14:06,tarde,2,17.2942
2024-11-21,14:12,tarde,3,16.4676
2024-11-21,14:18,tarde,4,16.9639
2024-11-21,14:24,tarde,5,16.4037
2024-11-21,14:30,tarde,6,16.8666
2024-11-21,14:36,tarde,7,16.8642
2024-11-21,14:42,tarde,8,16.5389
2024-11-21,14:48,tarde,9,16.5817
2024-11-21,14:54,tarde,10,16.7092
2024-11-21,15:00,tarde,11,17.2641
2024-11-21,15:06,tarde,12,16.0838
2024-11-21,15:12,tarde,13,17.0228
2024-11-21,15:18,tarde,14,16.9501
2024-11-21,15:24,tarde,15,17.2546
2024-11-21,15:30,tarde,16,16.4279
2024-11-21,15:36,tarde,1,16.4112
2024-11-21,15:42,tarde,2,16.5565
2024-11-21,15:48,tarde,3,16.4119
2024-11-21,15:54,tarde,4,17.189
2024-11-21,16:00,tarde,5,16.626
2024-11-21,16:06,tarde,6,16.9657
2024-11-21,16:12,tarde,7,16.9407
2024-11-21,16:18,tarde,8,16.791
2024-11-21,16:24,tarde,9,16.8621
2024-11-21,16:30,tarde,10,16.6909
2024-11-21,16:36,tarde,11,16.7809
2024-11-21,16:42,tarde,12,16.4721
2024-11-21,16:48,tarde,13,16.8238
2024-11-21,16:54,tarde,14,16.3412
2024-11-21,17:00,tarde,15,16.6606
2024-11-21,17:06,tarde,16,16.6007
2024-11-21,17:12,tarde,1,16.7651
2024-11-21,17:18,tarde,2,17.2364
2024-11-21,17:24,tarde,3,16.6003
2024-11-21,17:30,tarde,4,16.943
2024-11-21,17:36,tarde,5,16.3286
2024-11-21,17:42,tarde,6,16.5875
2024-11-21,17:48,tarde,7,16.5483
2024-11-21,17:54,tarde,8,16.2519
2024-11-21,14:00,tarde,9,16.4951
2024-11-21,14:06,tarde,10,16.9799
2024-11-21,14:12,tarde,11,16.177
2024-11-21,14:18,tarde,12,17.3074
2024-11-21,14:24,tarde,13,16.1027
2024-11-21,14:30,tarde,14,17.0393
2024-11-21,14:36,tarde,15,16.5173
2024-11-21,14:42,tarde,16,17.1108
2024-11-21,14:48,tarde,1,17.3594
2024-11-21,14:54,tarde,2,16.7915
2024-11-21,15:00,tarde,3,16.4481
2024-11-21,15:06,tarde,4,17.029
2024-11-21,15:12,tarde,5,17.2198
2024-11-21,15:18,tarde,6,16.8545
2024-11-21,15:24,tarde,7,17.0276
2024-11-21,15:30,tarde,8,17.1325
2024-11-21,15:36,tarde,9,16.4821
2024-11-21,15:42,tarde,10,16.97
2024-11-21,15:48,tarde,11,17.2608
2024-11-21,15:54,tarde,12,16.6048
2024-11-21,16:00,tarde,13,16.905
2024-11-21,16:06,tarde,14,15.893
2024-11-21,16:12,tarde,15,16.4412
2024-11-21,16:18,tarde,16,16.1165
2024-11-21,16:24,tarde,1,17.165
2024-11-21,16:30,tarde,2,17.398
2024-11-21,16:36,tarde,3,16.4539
2024-11-21,16:42,tarde,4,16.5677
2024-11-21,16:48,tarde,5,16.7741
2024-11-21,16:54,tarde,6,16.6275
2024-11-21,17:00,tarde,7,16.6004
2024-11-21,17:06,tarde,8,16.2443
2024-11-21,17:12,tarde,9,16.2382
2024-11-21,17:18,tarde,10,16.5017
2024-11-21,17:24,tarde,11,15.8319
2024-11-21,17:30,tarde,12,16.5283
2024-11-21,17:36,tarde,13,16.6914
2024-11-21,17:42,tarde,14,16.9712
2024-11-21,17:48,tarde,15,16.1487
2024-11-21,17:54,tarde,16,16.6476
2024-11-21,14:00,tarde,1,16.2665
2024-11-21,14:06,tarde,2,16.3907
2024-11-21,14:12,tarde,3,16.4786
2024-11-21,14:18,tarde,4,16.767
2024-11-21,14:24,tarde,5,16.7933
2024-11-21,14:30,tarde,6,16.2125
2024-11-21,14:36,tarde,7,16.9632
2024-11-21,14:42,tarde,8,16.6295
2024-11-21,14:48,tarde,9,16.7524
2024-11-21,14:54,tarde,10,17.023
2024-11-21,15:00,tarde,11,16.851
2024-11-21,15:06,tarde,12,16.554
2024-11-21,15:12,tarde,13,16.2573
2024-11-21,15:18,tarde,14,17.093
2024-11-21,15:24,tarde,15,16.2444
2024-11-21,15:30,tarde,16,16.6812
2024-11-21,15:36,tarde,1,16.8376
2024-11-21,15:42,tarde,2,16.7759
2024-11-21,15:48,tarde,3,16.3913
2024-11-21,15:54,tarde,4,16.8926
2024-11-21,16:00,tarde,5,16.0486
2024-11-21,16:06,tarde,6,16.4518
2024-11-21,16:12,tarde,7,16.3269
2024-11-21,16:18,tarde,8,16.706
2024-11-21,16:24,tarde,9,16.7277
2024-11-21,16:30,tarde,10,17.1612
2024-11-21,16:36,tarde,11,16.8984
2024-11-21,16:42,tarde,12,16.1215
2024-11-21,16:48,tarde,13,16.4476
2024-11-21,16:54,tarde,14,17.0029
2024-11-21,17:00,tarde,15,16.9937
2024-11-21,17:06,tarde,16,16.7248
2024-11-21,17:12,tarde,1,16.9551
2024-11-21,17:18,tarde,2,17.1584
2024-11-21,17:24,tarde,3,16.7252
2024-11-21,17:30,tarde,4,15.8976
2024-11-21,17:36,tarde,5,16.4057
2024-11-21,17:42,tarde,6,16.4149
2024-11-21,17:48,tarde,7,16.418
2024-11-21,17:54,tarde,8,16.6326
2024-11-21,14:00,tarde,9,16.9098
2024-11-21,14:06,tarde,10,16.9399
2024-11-21,14:12,tarde,11,17.1782
2024-11-21,14:18,tarde,12,16.3414
2024-11-21,14:24,tarde,13,15.7081
2024-11-21,14:30,tarde,14,17.1667
2024-11-21,14:36,tarde,15,16.3982
2024-11-21,14:42,tarde,16,16.4338
2024-11-21,14:48,tarde,1,16.5138
2024-11-21,14:54,tarde,2,16.8302
2024-11-21,15:00,tarde,3,16.5388
2024-11-21,15:06,tarde,4,16.9399
2024-11-21,15:12,tarde,5,16.6689
2024-11-21,15:18,tarde,6,16.6932
2024-11-21,15:24,tarde,7,17.2888
2024-11-21,15:30,tarde,8,17.1908
2024-11-21,15:36,tarde,9,17.303
2024-11-21,15:42,tarde,10,16.1826
2024-11-21,15:48,tarde,11,16.5968
2024-11-21,15:54,tarde,12,17.0579
2024-11-21,16:00,tarde,13,16.4391
2024-11-21,16:06,tarde,14,16.5711
2024-11-21,16:12,tarde,15,16.7664
2024-11-21,16:18,tarde,16,16.8224
2024-11-21,16:24,tarde,1,17.0476
2024-11-21,16:30,tarde,2,16.464
2024-11-21,16:36,tarde,3,16.3642
2024-11-21,16:42,tarde,4,16.7102
2024-11-21,16:48,tarde,5,16.8485
2024-11-21,16:54,tarde,6,16.2289
2024-11-21,17:00,tarde,7,16.7458
2024-11-21,17:06,tarde,8,16.4298
2024-11-21,17:12,tarde,9,16.6066
2024-11-21,17:18,tarde,10,17.0148
2024-11-21,17:24,tarde,11,16.3096
2024-11-21,17:30,tarde,12,16.3192
2024-11-21,17:36,tarde,13,16.1453
2024-11-21,17:42,tarde,14,16.9104
2024-11-21,17:48,tarde,15,16.7693
2024-11-21,17:54,tarde,16,17.1771
2024-11-21,22:00,noche,1,15.5968
2024-11-21,22:06,noche,2,15.7568
2024-11-21,22:12,noche,3,16.2995
2024-11-21,22:18,noche,4,15.7301
2024-11-21,22:24,noche,5,16.0068
2024-11-21,22:30,noche,6,15.9528
2024-11-21,22:36,noche,7,15.525
2024-11-21,22:42,noche,8,15.6063
2024-11-21,22:48,noche,9,15.7055
2024-11-21,22:54,noche,10,14.9512
2024-11-21,23:00,noche,11,15.5652
2024-11-21,23:06,noche,12,15.8989
2024-11-21,23:12,noche,13,15.9055
2024-11-21,23:18,noche,14,15.382
2024-11-21,23:24,noche,15,15.65
2024-11-21,23:30,noche,16,15.8635
2024-11-21,23:36,noche,1,15.1239
2024-11-21,23:42,noche,2,15.508
2024-11-21,23:48,noche,3,16.0106
2024-11-21,23:54,noche,4,15.8563
2024-11-21,00:00,noche,5,15.52
2024-11-21,00:06,noche,6,15.5147
2024-11-21,00:12,noche,7,15.5337
2024-11-21,00:18,noche,8,15.3678
2024-11-21,00:24,noche,9,15.8111
2024-11-21,00:30,noche,10,15.4464
2024-11-21,00:36,noche,11,15.8539
2024-11-21,00:42,noche,12,16.2053
2024-11-21,00:48,noche,13,15.3024
2024-11-21,00:54,noche,14,15.5259
2024-11-21,01:00,noche,15,15.7165
2024-11-21,01:06,noche,16,16.2204
2024-11-21,01:12,noche,1,15.8928
2024-11-21,01:18,noche,2,15.6947
2024-11-21,01:24,noche,3,15.389
2024-11-21,01:30,noche,4,15.7627
2024-11-21,01:36,noche,5,15.4335
2024-11-21,01:42,noche,6,15.1931
2024-11-21,01:48,noche,7,15.9901
2024-11-21,01:54,noche,8,15.7307
2024-11-21,22:00,noche,9,14.8049
2024-11-21,22:06,noche,10,15.1804
2024-11-21,22:12,noche,11,14.9302
2024-11-21,22:18,noche,12,15.3217
2024-11-21,22:24,noche,13,15.3529
2024-11-21,22:30,noche,14,15.7996
2024-11-21,22:36,noche,15,16.042
2024-11-21,22:42,noche,16,15.5832
2024-11-21,22:48,noche,1,15.7382
2024-11-21,22:54,noche,2,15.3528
2024-11-21,23:00,noche,3,16.067
2024-11-21,23:06,noche,4,15.4009
2024-11-21,23:12,noche,5,15.8413
2024-11-21,23:18,noche,6,15.1121
2024-11-21,23:24,noche,7,15.6079
2024-11-21,23:30,noche,8,15.5719
2024-11-21,23:36,noche,9,15.0818
2024-11-21,23:42,noche,10,15.8221
2024-11-21,23:48,noche,11,14.918
2024-11-21,23:54,noche,12,14.92
2024-11-21,00:00,noche,13,15.8617
2024-11-21,00:06,noche,14,16.2373
2024-11-21,00:12,noche,15,15.705
2024-11-21,00:18,noche,16,15.4725
2024-11-21,00:24,noche,1,16.0854
2024-11-21,00:30,noche,2,15.3733
2024-11-21,00:36,noche,3,15.7847
2024-11-21,00:42,noche,4,15.2324
2024-11-21,00:48,noche,5,15.3334
2024-11-21,00:54,noche,6,16.0494
2024-11-21,01:00,noche,7,15.0949
2024-11-21,01:06,noche,8,16.1915
2024-11-21,01:12,noche,9,15.2259
2024-11-21,01:18,noche,10,15.4557
2024-11-21,01:24,noche,11,16.1242
2024-11-21,01:30,noche,12,15.9345
2024-11-21,01:36,noche,13,15.5395
2024-11-21,01:42,noche,14,15.8298
2024-11-21,01:48,noche,15,15.729
2024-11-21,01:54,noche,16,15.2848
2024-11-21,22:00,noche,1,15.8029
2024-11-21,22:06,noche,2,15.692
2024-11-21,22:12,noche,3,15.8272
2024-11-21,22:18,noche,4,15.7499
2024-11-21,22:24,noche,5,16.3044
2024-11-21,22:30,noche,6,15.1601
2024-11-21,22:36,noche,7,15.9276
2024-11-21,22:42,noche,8,15.5834
2024-11-21,22:48,noche,9,15.3047
2024-11-21,22:54,noche,10,16.0704
2024-11-21,23:00,noche,11,15.8449
2024-11-21,23:06,noche,12,15.7342
2024-11-21,23:12,noche,13,15.697
2024-11-21,23:18,noche,14,16.0837
2024-11-21,23:24,noche,15,15.8185
2024-11-21,23:30,noche,16,15.5454
2024-11-21,23:36,noche,1,15.701
2024-11-21,23:42,noche,2,15.8455
2024-11-21,23:48,noche,3,15.1379
2024-11-21,23:54,noche,4,15.5711
2024-11-21,00:00,noche,5,15.1836
2024-11-21,00:06,noche,6,16.0017
2024-11-21,00:12,noche,7,15.1819
2024-11-21,00:18,noche,8,16.0639
2024-11-21,00:24,noche,9,15.906
2024-11-21,00:30,noche,10,15.8864
2024-11-21,00:36,noche,11,16.0888
2024-11-21,00:42,noche,12,14.936
2024-11-21,00:48,noche,13,15.3796
2024-11-21,00:54,noche,14,15.0802
2024-11-21,01:00,noche,15,16.3134
2024-11-21,01:06,noche,16,15.7962
2024-11-21,01:12,noche,1,15.6121
2024-11-21,01:18,noche,2,15.4573
2024-11-21,01:24,noche,3,15.2248
2024-11-21,01:30,noche,4,15.2926
2024-11-21,01:36,noche,5,15.5658
2024-11-21,01:42,noche,6,16.4246
2024-11-21,01:48,noche,7,15.7572
2024-11-21,01:54,noche,8,15.9378
2024-11-21,22:00,noche,9,15.5903
2024-11-21,22:06,noche,10,15.6878
2024-11-21,22:12,noche,11,16.3084
2024-11-21,22:18,noche,12,15.9958
2024-11-21,22:24,noche,13,15.976
2024-11-21,22:30,noche,14,15.8378
2024-11-21,22:36,noche,15,15.264
2024-11-21,22:42,noche,16,16.2286
2024-11-21,22:48,noche,1,16.0041
2024-11-21,22:54,noche,2,15.6942
2024-11-21,23:00,noche,3,16.5771
2024-11-21,23:06,noche,4,15.8527
2024-11-21,23:12,noche,5,15.4397
2024-11-21,23:18,noche,6,15.1088
2024-11-21,23:24,noche,7,14.8094
2024-11-21,23:30,noche,8,15.6543
2024-11-21,23:36,noche,9,16.034
2024-11-21,23:42,noche,10,15.5469
2024-11-21,23:48,noche,11,16.3748
2024-11-21,23:54,noche,12,15.5118
2024-11-21,00:00,noche,13,16.0656
2024-11-21,00:06,noche,14,15.3281
2024-11-21,00:12,noche,15,15.7015
2024-11-21,00:18,noche,16,15.7975
2024-11-21,00:24,noche,1,15.1922
2024-11-21,00:30,noche,2,15.6583
2024-11-21,00:36,noche,3,15.1378
2024-11-21,00:42,noche,4,15.757
2024-11-21,00:48,noche,5,15.8493
2024-11-21,00:54,noche,6,14.956
2024-11-21,01:00,noche,7,15.6856
2024-11-21,01:06,noche,8,15.1473
2024-11-21,01:12,noche,9,16.2112
2024-11-21,01:18,noche,10,15.7786
2024-11-21,01:24,noche,11,15.1235
2024-11-21,01:30,noche,12,15.2409
2024-11-21,01:36,noche,13,15.8356
2024-11-21,01:42,noche,14,15.9674
2024-11-21,01:48,noche,15,16.2402
2024-11-21,01:54,noche,16,16.0382
2024-11-22,06:00,mañana,1,16.4017
2024-11-22,06:06,mañana,2,16.6384
2024-11-22,06:12,mañana,3,16.568
2024-11-22,06:18,mañana,4,16.5874
2024-11-22,06:24,mañana,5,16.9567
2024-11-22,06:30,mañana,6,16.4206
2024-11-22,06:36,mañana,7,16.1893
2024-11-22,06:42,mañana,8,16.0565
2024-11-22,06:48,mañana,9,16.4329
2024-11-22,06:54,mañana,10,16.6378
2024-11-22,07:00,mañana,11,16.2698
2024-11-22,07:06,mañana,12,16.0584
2024-11-22,07:12,mañana,13,16.5124
2024-11-22,07:18,mañana,14,16.5398
2024-11-22,07:24,mañana,15,16.0932
2024-11-22,07:30,mañana,16,17.0764
2024-11-22,07:36,mañana,1,16.5431
2024-11-22,07:42,mañana,2,16.7929
2024-11-22,07:48,mañana,3,16.7015
2024-11-22,07:54,mañana,4,15.7899
2024-11-22,08:00,mañana,5,16.5437
2024-11-22,08:06,mañana,6,16.1229
2024-11-22,08:12,mañana,7,16.4947
2024-11-22,08:18,mañana,8,16.0399
2024-11-22,08:24,mañana,9,16.7943
2024-11-22,08:30,mañana,10,16.2697
2024-11-22,08:36,mañana,11,16.2354
2024-11-22,08:42,mañana,12,16.589
2024-11-22,08:48,mañana,13,17.0086
2024-11-22,08:54,mañana,14,16.3982
2024-11-22,09:00,mañana,15,16.012
2024-11-22,09:06,mañana,16,16.3762
2024-11-22,09:12,mañana,1,16.3406
2024-11-22,09:18,mañana,2,16.453
2024-11-22,09:24,mañana,3,16.2753
2024-11-22,09:30,mañana,4,16.3275
2024-11-22,09:36,mañana,5,16.6082
2024-11-22,09:42,mañana,6,16.861
2024-11-22,09:48,mañana,7,16.2354
2024-11-22,09:54,mañana,8,16.5454
2024-11-22,06:00,mañana,9,16.3342
2024-11-22,06:06,mañana,10,17.1919
2024-11-22,06:12,mañana,11,16.3218
2024-11-22,06:18,mañana,12,15.449
2024-11-22,06:24,mañana,13,16.3052
2024-11-22,06:30,mañana,14,16.242
2024-11-22,06:36,mañana,15,15.681
2024-11-22,06:42,mañana,16,16.1037
2024-11-22,06:48,mañana,1,16.5736
2024-11-22,06:54,mañana,2,16.9082
2024-11-22,07:00,mañana,3,15.8626
2024-11-22,07:06,mañana,4,16.138
2024-11-22,07:12,mañana,5,16.5591
2024-11-22,07:18,mañana,6,16.4852
2024-11-22,07:24,mañana,7,15.9554
2024-11-22,07:30,mañana,8,16.0245
2024-11-22,07:36,mañana,9,16.1939
2024-11-22,07:42,mañana,10,16.4635
2024-11-22,07:48,mañana,11,17.011
2024-11-22,07:54,mañana,12,16.1706
2024-11-22,08:00,mañana,13,16.3334
2024-11-22,08:06,mañana,14,16.0558
2024-11-22,08:12,mañana,15,16.597
2024-11-22,08:18,mañana,16,16.5172
2024-11-22,08:24,mañana,1,16.2056
2024-11-22,08:30,mañana,2,16.2975
2024-11-22,08:36,mañana,3,16.6958
2024-11-22,08:42,mañana,4,16.0722
2024-11-22,08:48,mañana,5,16.7518
2024-11-22,08:54,mañana,6,16.2676
2024-11-22,09:00,mañana,7,16.2552
2024-11-22,09:06,mañana,8,16.0954
2024-11-22,09:12,mañana,9,16.0636
2024-11-22,09:18,mañana,10,16.3232
2024-11-22,09:24,mañana,11,16.417
2024-11-22,09:30,mañana,12,16.8397
2024-11-22,09:36,mañana,13,16.3012
2024-11-22,09:42,mañana,14,16.2229
2024-11-22,09:48,mañana,15,16.7092
2024-11-22,09:54,mañana,16,16.3664
2024-11-22,06:00,mañana,1,16.5308
2024-11-22,06:06,mañana,2,16.355
2024-11-22,06:12,mañana,3,16.2427
2024-11-22,06:18,mañana,4,16.7465
2024-11-22,06:24,mañana,5,16.4158
2024-11-22,06:30,mañana,6,16.2497
2024-11-22,06:36,mañana,7,15.8603
2024-11-22,06:42,mañana,8,16.8055
2024-11-22,06:48,mañana,9,16.5063
2024-11-22,06:54,mañana,10,16.3833
2024-11-22,07:00,mañana,11,16.1101
2024-11-22,07:06,mañana,12,16.2639
2024-11-22,07:12,mañana,13,17.2047
2024-11-22,07:18,mañana,14,16.5296
2024-11-22,07:24,mañana,15,16.6958
2024-11-22,07:30,mañana,16,16.5188
2024-11-22,07:36,mañana,1,16.3146
2024-11-22,07:42,mañana,2,15.5086
2024-11-22,07:48,mañana,3,16.4384
2024-11-22,07:54,mañana,4,16.3196
2024-11-22,08:00,mañana,5,16.2677
2024-11-22,08:06,mañana,6,17.0636
2024-11-22,08:12,mañana,7,15.9967
2024-11-22,08:18,mañana,8,16.3804
2024-11-22,08:24,mañana,9,16.6268
2024-11-22,08:30,mañana,10,16.6564
2024-11-22,08:36,mañana,11,16.1302
2024-11-22,08:42,mañana,12,16.4003
2024-11-22,08:48,mañana,13,16.0456
2024-11-22,08:54,mañana,14,16.866
2024-11-22,09:00,mañana,15,16.6181
2024-11-22,09:06,mañana,16,15.9418
2024-11-22,09:12,mañana,1,17.0454
2024-11-22,09:18,mañana,2,16.5801
2024-11-22,09:24,mañana,3,15.5206
2024-11-22,09:30,mañana,4,16.5312
2024-11-22,09:36,mañana,5,16.1384
2024-11-22,09:42,mañana,6,16.6458
2024-11-22,09:48,mañana,7,15.7093
2024-11-22,09:54,mañana,8,16.5442
2024-11-22,06:00,mañana,9,15.9136
2024-11-22,06:06,mañana,10,16.5477
2024-11-22,06:12,mañana,11,16.5384
2024-11-22,06:18,mañana,12,16.7922
2024-11-22,06:24,mañana,13,16.39
2024-11-22,06:30,mañana,14,16.7621
2024-11-22,06:36,mañana,15,17.0591
2024-11-22,06:42,mañana,16,16.4485
2024-11-22,06:48,mañana,1,16.5985
2024-11-22,06:54,mañana,2,16.2854
2024-11-22,07:00,mañana,3,16.4324
2024-11-22,07:06,mañana,4,16.529
2024-11-22,07:12,mañana,5,15.912
2024-11-22,07:18,mañana,6,16.2082
2024-11-22,07:24,mañana,7,16.5168
2024-11-22,07:30,mañana,8,16.2813
2024-11-22,07:36,mañana,9,16.5585
2024-11-22,07:42,mañana,10,16.6332
2024-11-22,07:48,mañana,11,15.9282
2024-11-22,07:54,mañana,12,16.3153
2024-11-22,08:00,mañana,13,16.5661
2024-11-22,08:06,mañana,14,16.8939
2024-11-22,08:12,mañana,15,16.3404
2024-11-22,08:18,mañana,16,16.3179
2024-11-22,08:24,mañana,1,16.6695
2024-11-22,08:30,mañana,2,15.7221
2024-11-22,08:36,mañana,3,16.2294
2024-11-22,08:42,mañana,4,15.904
2024-11-22,08:48,mañana,5,16.594
2024-11-22,08:54,mañana,6,16.6047
2024-11-22,09:00,mañana,7,16.5128
2024-11-22,09:06,mañana,8,16.7658
2024-11-22,09:12,mañana,9,16.2713
2024-11-22,09:18,mañana,10,15.7608
2024-11-22,09:24,mañana,11,16.5079
2024-11-22,09:30,mañana,12,16.3665
2024-11-22,09:36,mañana,13,16.6044
2024-11-22,09:42,mañana,14,16.8336
2024-11-22,09:48,mañana,15,16.1811
2024-11-22,09:54,mañana,16,16.316
2024-11-22,14:00,tarde,1,16.7328
2024-11-22,14:06,tarde,2,17.1487
2024-11-22,14:12,tarde,3,16.6152
2024-11-22,14:18,tarde,4,16.7804
2024-11-22,14:24,tarde,5,16.4126
2024-11-22,14:30,tarde,6,16.2233
2024-11-22,14:36,tarde,7,17.1645
2024-11-22,14:42,tarde,8,16.8353
2024-11-22,14:48,tarde,9,15.9192
2024-11-22,14:54,tarde,10,17.0807
2024-11-22,15:00,tarde,11,16.5071
2024-11-22,15:06,tarde,12,16.4797
2024-11-22,15:12,tarde,13,16.5218
2024-11-22,15:18,tarde,14,16.3486
2024-11-22,15:24,tarde,15,16.7138
2024-11-22,15:30,tarde,16,15.734
2024-11-22,15:36,tarde,1,16.9663
2024-11-22,15:42,tarde,2,16.7434
2024-11-22,15:48,tarde,3,16.7485
2024-11-22,15:54,tarde,4,16.4455
2024-11-22,16:00,tarde,5,16.6675
2024-11-22,16:06,tarde,6,16.4377
2024-11-22,16:12,tarde,7,16.9169
2024-11-22,16:18,tarde,8,16.9325
2024-11-22,16:24,tarde,9,16.7992
2024-11-22,16:30,tarde,10,16.4585
2024-11-22,16:36,tarde,11,16.7455
2024-11-22,16:42,tarde,12,16.5467
2024-11-22,16:48,tarde,13,16.9204
2024-11-22,16:54,tarde,14,16.6065
2024-11-22,17:00,tarde,15,16.5324
2024-11-22,17:06,tarde,16,17.0938
2024-11-22,17:12,tarde,1,16.4975
2024-11-22,17:18,tarde,2,16.6729
2024-11-22,17:24,tarde,3,17.1069
2024-11-22,17:30,tarde,4,15.8866
2024-11-22,17:36,tarde,5,16.3066
2024-11-22,17:42,tarde,6,16.6886
2024-11-22,17:48,tarde,7,16.897
2024-11-22,17:54,tarde,8,16.5036
2024-11-22,14:00,tarde,9,16.9202
2024-11-22,14:06,tarde,10,16.9581
2024-11-22,14:12,tarde,11,16.8319
2024-11-22,14:18,tarde,12,16.1467
2024-11-22,14:24,tarde,13,16.4082
2024-11-22,14:30,tarde,14,16.3597
2024-11-22,14:36,tarde,15,16.1137
2024-11-22,14:42,tarde,16,15.9195
2024-11-22,14:48,tarde,1,17.7031
2024-11-22,14:54,tarde,2,16.7537
2024-11-22,15:00,tarde,3,16.5553
2024-11-22,15:06,tarde,4,16.8882
2024-11-22,15:12,tarde,5,16.4941
2024-11-22,15:18,tarde,6,16.9325
2024-11-22,15:24,tarde,7,16.5778
2024-11-22,15:30,tarde,8,16.8686
2024-11-22,15:36,tarde,9,16.7226
2024-11-22,15:42,tarde,10,16.2458
2024-11-22,15:48,tarde,11,16.7829
2024-11-22,15:54,tarde,12,16.8504
2024-11-22,16:00,tarde,13,16.7855
